bLeveque42,"San Francisco, CA","{""PHP"":100}"
brunobely,"San Francisco, CA","{""C"":2.9295172109136143,""Dart"":9.97430859906302,""JavaScript"":14.769649271689472,""Python"":6.444937864009952,""Shell"":2.685390776670813,""TypeScript"":59.615675242092045,""Vim Script"":3.5805210355610835}"
brunogdiaz-zz,San Francisco,"{""HTML"":5.049796605414504,""JavaScript"":35.34857623790153,""Python"":59.601627156683975}"
bsguedes,San Diego,"{""C#"":35.54837147468689,""CSS"":1.8288095100096848,""Elixir"":3.429017831268159,""Java"":1.9594387607246622,""JavaScript"":2.493831150013207,""Jupyter Notebook"":2.2860118875121063,""Python"":52.454519385785304}"
czycha,"San Francisco, CA","{""CSS"":1.1758895661899236,""Crystal"":0.7285289134527793,""HTML"":0.9502551045036253,""Java"":1.1355612618595954,""JavaScript"":33.892152595712794,""PHP"":1.4570578269055585,""Processing"":0.7050279807607542,""Python"":0.5463966850895845,""Ruby"":3.416520786157952,""Rust"":0.6622990122297995,""TypeScript"":55.33031026713768}"
bruno290300,"San Rafael, Mendoza, Argentina.","{""Java"":54.545454545454554,""Python"":45.45454545454545}"
bcorreia,San Diego,"{""CSS"":29.846200346427032,""JavaScript"":37.929110333523205,""Shell"":32.224689320049755}"
brunotg,"San Francisco, CA","{""Crystal"":1.540804934470076,""Gnuplot"":4.622414803410228,""Go"":40.063653450392145,""HTML"":5.953109974088931,""Java"":2.8030616785704856,""JavaScript"":36.68164347673567,""Python"":3.4814524402360734,""Ruby"":2.597680588050916,""Shell"":1.1005749531929114,""TypeScript"":1.155603700852557}"
bpeynetti,"San Francisco, CA","{""Assembly"":2.0091038563855363,""C"":10.58291943931752,""Crystal"":7.534139461445761,""JavaScript"":10.045519281927682,""Python"":5.919681005421669,""Ruby"":25.40081304144571,""Shell"":5.022759640963841,""TypeScript"":30.136557845783045,""Verilog"":3.3485064273092267}"
tybruno,"San Jose, CA","{""C"":0.6639988745672317,""Go"":7.19332114114501,""HTML"":8.358231447403313,""Java"":3.3790020225073896,""JavaScript"":0.566828307557393,""Jupyter Notebook"":3.596660570572505,""PHP"":0.7262487690579098,""Python"":71.18481877185488,""Rust"":2.904995076231639,""TypeScript"":1.4258950191027093}"
brunonery,San Francisco,"{""Haskell"":48.00000000000001,""Python"":52}"
bruno-barbosa,San Francisco - CA,"{""HCL"":18.39684625492773,""JavaScript"":32.544897065265005,""Python"":12.264564169951818,""Shell"":36.79369250985546}"
brunohenriquesk1,San diego CA,"{""Objective-C"":33.11392767975535,""Swift"":66.88607232024466}"
bfaviero,"San Francisco, CA","{""C++"":2.6205737940993634,""Java"":3.179372617841139,""JavaScript"":16.87958411569538,""Jupyter Notebook"":8.73524598033121,""Objective-C"":2.382339812817603,""Python"":14.588340745723471,""Ruby"":5.026564371725374,""Rust"":4.367622990165605,""Swift"":2.9117486601104035,""TypeScript"":39.30860691149045}"
zbruno,San Francisco,"{""CSS"":1.1642974508144694,""JavaScript"":26.67024624553517,""Lua"":2.2315701140610664,""PHP"":17.852324289476638,""Shell"":26.778841368732802,""TypeScript"":25.30272053137985}"
brunohlopez,"San Francisco, CA","{""CSS"":27.272727272727277,""Jupyter Notebook"":54.545454545454554,""R"":18.181818181818183}"
Brunodistaulo,"San Miguel de Tucumán, Argentina","{""CSS"":4.267714401842569,""HTML"":3.79352391274895,""JavaScript"":11.38057173824685,""TypeScript"":80.55818994716164}"
brunorey,"San Francisco, California","{""C"":8.837144059475383,""HTML"":35.34857623790153,""Java"":4.418572029737692,""JavaScript"":11.782858745967177,""Python"":12.961144620563896,""Shell"":21.601907700939826,""TypeScript"":5.049796605414504}"
jjbruno,"San Francisco, CA","{""JavaScript"":85.4014598540146,""Ruby"":14.5985401459854}"
EtherBit,San Francisco,"{""C"":5.2562417871222085,""C++"":10.73149364870784,""Kotlin"":74.8138414367061,""V"":9.198423127463865}"
brunodleite2,"San Jose, CA","{""JavaScript"":18.181818181818183,""Python"":54.545454545454554,""Shell"":27.272727272727277}"
bgiorgini,San Francisco,"{""Go"":7.112608890281178,""HCL"":6.289043650353886,""HTML"":13.975652556341966,""JavaScript"":22.797783232532833,""Python"":39.306522814711784,""Shell"":10.518388855778351}"
bcdasilv,"San Luis Obispo, CA","{""CSS"":1.0749114988411181,""Dart"":0.42888968803760624,""Java"":9.063084758466314,""JavaScript"":59.48794849651529,""Kotlin"":0.4765440978195624,""Objective-C"":0.49870893957861184,""Python"":27.254010519541062,""Ruby"":0.4376425388138839,""TeX"":0.4204800863113786,""TypeScript"":0.8577793760752125}"
bfpias,San Francisco Bay Area,"{""JavaScript"":33.33333333333333,""Python"":66.66666666666666}"
bcarloni,San Luis,"{""CSS"":36.496350364963504,""Groovy"":8.75912408759124,""JavaScript"":43.79562043795621,""Python"":10.948905109489052}"
BrunoGentile,San Isidro/Buenos Aires,"{""C++"":41.148213975217914,""COBOL"":1.7145089156340796,""CSS"":8.509651906624011,""HTML"":13.997426634304894,""Java"":11.919919127741696,""JavaScript"":7.315238040038739,""Python"":12.717141760781633,""TypeScript"":2.6778996396570385}"
BrunoCamarda,"San Jose, California","{""Assembly"":3.6974273965867437,""C"":7.371379063671349,""CSS"":45.355109398130715,""Java"":19.32746139124889,""JavaScript"":6.500971246745922,""PHP"":14.789709586346975,""Verilog"":2.957941917269395}"
brunosimoes,"San Sebastian, Spain","{""C#"":58.98929684324617,""Java"":9.145102289662647,""JavaScript"":17.070857607370275,""TeX"":3.4141715214740556,""TypeScript"":11.38057173824685}"
brinzunza,"San Francisco, CA","{""HTML"":4.659222651828309,""JavaScript"":4.353258725815199,""Jupyter Notebook"":58.87393742850252,""Python"":27.267989635952517,""TypeScript"":4.845591557901442}"
bsarmientocr,"San José, Costa Rica","{""Go"":27.272727272727277,""Java"":18.181818181818183,""Python"":54.545454545454554}"
brunongatia,"San Francisco, CA","{""Go"":10.948905109489052,""Objective-C"":8.75912408759124,""Python"":80.2919708029197}"
brunodotgg,San Marino,"{""JavaScript"":34.30656934306569,""PHP"":65.69343065693431}"
Bruno-199,"JJD, Bernardino Rivadavia 1050, T4001 San Miguel de Tucumán, Tucumán","{""HTML"":18.181818181818183,""Jupyter Notebook"":81.81818181818183}"
luca-bruno,"San Ġiljan, Malta","{""C#"":9.855453350854141,""JavaScript"":7.358738501971092,""PHP"":6.132282084975909,""Python"":9.198423127463865,""TypeScript"":67.455102934735}"
brudidier,San Francisco,"{""JavaScript"":66.66666666666666,""Ruby"":33.33333333333333}"
bruno-avila21,San Miguel,"{""C#"":64,""HTML"":36.00000000000001}"
brunogrillo89,"san juan, argentina","{""CSS"":18.181818181818183,""HTML"":81.81818181818183}"
bgutierrezperea,San Salvador de Jujuy,"{""HTML"":100}"
cbbruno,"San Diego, California, US","{""Go"":100}"
departure,San Diego,"{""JavaScript"":100}"
hondahelix,"Millbrae, CA","{""CSS"":1.0482295176397454,""HTML"":28.67032519972994,""JavaScript"":70.28144528263033}"
ZackSmith32,"Millbrae, CA","{""C"":17.25184356836808,""C++"":4.4368432776048605,""HTML"":17.206133346617207,""JavaScript"":32.89051212311429,""Jupyter Notebook"":13.580598554060094,""Python"":12.71160192039256,""R"":1.9224672098429085}"
zliu41,Millbrae CA,"{""Agda"":3.8733267683088517,""Dockerfile"":0.9295984243941245,""Haskell"":50.065504567650876,""Java"":1.1627247334510626,""JavaScript"":37.18393697576498,""Rust"":2.904995076231639,""Scala"":3.1302373054935195,""Shell"":0.749676148704939}"
rsnemmen,Millbrae,"{""Awk"":0.8511424773939192,""C"":3.288825929637739,""C++"":1.6486161580131338,""Cuda"":0.7376568137413967,""Fortran"":4.623766044267686,""HTML"":29.717031639296266,""Jupyter Notebook"":31.1065952450136,""MATLAB"":1.0058956551019045,""Makefile"":0.7630932555945482,""Markdown"":1.2294280229023278,""Objective-C++"":2.011791310203809,""Python"":16.660881328589543,""Shell"":3.7301963876695625,""TeX"":2.625079732574613}"
dzdaniel84,"Millbrae, CA","{""C++"":11.782858745967177,""CSS"":22.72408472436527,""Java"":8.34619161172675,""JavaScript"":35.34857623790153,""Python"":21.798288680039278}"
kyoro,"Millbrae in California, USA","{""Arduino"":3.8365879356774677,""C"":2.426661727431607,""C#"":0.9035442602138963,""C++"":2.40945136057039,""HTML"":5.585546335867723,""JavaScript"":31.84629519816867,""Kotlin"":7.434878484045776,""Objective-C"":1.3553163903208445,""PHP"":4.922131771003588,""Perl"":5.987021284989962,""Python"":1.1420346260759968,""Ruby"":20.93595186650869,""Swift"":2.710632780641689,""TypeScript"":7.228354081711171,""Vim Script"":1.2755918967725595}"
JonathanRitchey03,"Millbrae, California","{""Java"":58.64498203926948,""JavaScript"":6.444937864009952,""Swift"":34.91008009672057}"
adamloo85,"Millbrae, CA","{""HTML"":54.545454545454554,""JavaScript"":45.45454545454545}"
mbelfrom,"Millbrae, Ca","{""HTML"":26.564298385766747,""JavaScript"":41.99048336246381,""Python"":31.445218251769425}"
judyyang40,"Millbrae, CA","{""C"":2.8611418520598666,""C++"":1.7882136575374166,""Groovy"":28.611418520598665,""HTML"":14.305709260299333,""Java"":3.790401598882729,""JavaScript"":20.24474613502966,""PHP"":5.620100066546166,""Python"":22.77826890904617}"
giany,"Millbrae, California","{""Go"":9.519233477251216,""HCL"":44.42308956050567,""Java"":15.37722330940581,""JavaScript"":2.3657266629855096,""Python"":6.640164610879781,""Shell"":21.674562378972}"
Reuben-Brewer,"Millbrae, CA","{""C"":1.828723829099833,""C++"":1.6880527653229231,""Python"":96.48322340557723}"
daimictse,"Millbrae, CA","{""HTML"":2.2573517751564944,""JavaScript"":78.087627327577,""Objective-C"":1.7736335376229595,""Python"":17.88138735964354}"
mikevoyt,"Millbrae, CA","{""C"":57.320628612365034,""CSS"":1.729616169879181,""Go"":5.975793628887644,""Java"":14.169348144414231,""JavaScript"":3.8298643761610442,""Makefile"":4.3240404246979525,""Objective-C"":2.8233440420086633,""Ruby"":1.179283752190351,""TypeScript"":8.648080849395905}"
pengyaoc,"Millbrae, CA","{""C++"":11.708520089191353,""CSS"":21.994952718157037,""Java"":2.4649515977244953,""JavaScript"":34.50932236814294,""Jupyter Notebook"":9.613311231125534,""Python"":10.201271547292718,""R"":2.1128156551924246,""Swift"":7.394854793173487}"
jmalkin,"Millbrae, CA","{""C"":4.730561097107907,""C++"":11.037975893251783,""Java"":15.269199985664969,""JavaScript"":6.622785535951071,""Jupyter Notebook"":22.075951786503566,""Python"":3.010357061795941,""Scala"":33.11392767975535,""Shell"":4.139240959969419}"
wcchuo,"Millbrae, CA","{""CSS"":10.398096592268384,""HTML"":15.280520060700104,""JavaScript"":64.87363195025618,""Swift"":9.447751396775313}"
Andoniank,"Millbrae, California","{""CSS"":6.773574902097329,""HTML"":2.4631181462172105,""JavaScript"":63.553335311583034,""Ruby"":27.209971640102438}"
16kimj97,"Millbrae, California","{""CSS"":6.42791551882461,""JavaScript"":55.00459136822773,""Python"":38.567493112947666}"
KevLoi,"Millbrae, CA","{""HTML"":39.04162340937733,""Java"":2.6430499406735137,""JavaScript"":45.7167885994054,""Python"":9.691183115802884,""Smarty"":2.9073549347408654}"
georgely,Millbrae，CA,"{""CSS"":2.685390776670813,""HTML"":10.741563106683252,""Java"":20.8053847316353,""JavaScript"":62.838144174097025,""PHP"":2.9295172109136143}"
ayushi-the-troll,Millbrae,"{""HTML"":100}"
GaryOu101,"Millbrae, CA","{""C"":3.8443058273514525,""C++"":16.23151349326169,""Java"":4.562472850043482,""JavaScript"":25.921605007284075,""LLVM"":5.12574110313527,""Python"":13.559915100112397,""TypeScript"":30.75444661881162}"
kfranzenCC,"Millbrae, CA","{""CSS"":18.181818181818183,""Java"":27.272727272727277,""Python"":54.545454545454554}"
djso89,"Millbrae,CA","{""C"":25.884992570833116,""C++"":2.1967461870579728,""Python"":64.72891008446463,""Shell"":2.7958587835283293,""TSQL"":4.3934923741159455}"
dwk1978usa,Millbrae,"{""CSS"":17.355371900826448,""HTML"":77.13498622589533,""Ruby"":5.5096418732782375}"
drandicus,"Millbrae, CA","{""C#"":17.484755762588073,""CSS"":1.5895232511443698,""JavaScript"":65.59888992112468,""Objective-C"":7.663772818017499,""Swift"":7.663058247125376}"
sirhcmcd,"Millbrae, CA","{""JavaScript"":100}"
emilyhe0826,Millbrae,"{""Java"":100}"
bryan-d-wolfe,"Millbrae, California","{""Python"":66.66666666666666,""TypeScript"":33.33333333333333}"
jameschen315,Millbrae,"{""Dockerfile"":16,""Python"":84.00000000000001}"
nicoleeeho,"Millbrae, CA","{""HTML"":100}"
treguess,Millbrae,"{""Java"":100}"
Gallardoguy,"Millbrae, CA","{""Java"":18.181818181818183,""Makefile"":81.81818181818183}"
stevechian,Millbrae USA,"{""C#"":66.66666666666666,""Python"":33.33333333333333}"
ViolaKuo75,"Millbrae, CA","{""Jupyter Notebook"":100}"
BobaBot253,"Millbrae, CA","{""Java"":100}"
museoil,"Millbrae, CA","{""Shell"":100}"
kenrestivo-stem,"Millbrae, CA","{""Clojure"":70.13056826462473,""HTML"":11.037975893251783,""Python"":5.5189879466258915,""Shell"":13.312467895497607}"
tomocchino,"Burlingame, CA","{""JavaScript"":40.21024967148489,""PHP"":4.599211563731933,""TypeScript"":55.190538764783184}"
nobu-k,"Burlingame, CA","{""C"":1.928029746128006,""C++"":4.930888052487074,""Go"":15.97837916931964,""Java"":0.6677840636734902,""JavaScript"":0.6492345063492265,""Python"":7.433735097698644,""Ruby"":2.174762004155912,""Rust"":37.00636686190592,""Shell"":0.9348976891428863,""Starlark"":24.82858247852685,""TypeScript"":3.4673403306123527}"
VGraupera,"Burlingame, CA","{""C"":1.8727918452381536,""CSS"":2.9638966594203824,""HTML"":2.1753571771181877,""Java"":3.3389203183674505,""JavaScript"":75.01538987340865,""Objective-C"":3.1719743024490787,""Python"":2.596938025396906,""Ruby"":7.195271639417446,""Shell"":1.6694601591837253}"
ash211,"Burlingame, CA","{""C"":0.6579950591731727,""C++"":0.929145959883273,""CSS"":2.232121700733609,""Clojure"":0.3790395340868393,""Go"":1.1817114886236755,""Groovy"":5.258265174569383,""HTML"":2.3668186999158096,""Java"":31.476846478113746,""JavaScript"":1.178308091239055,""Kotlin"":1.0573208056106569,""PowerShell"":7.366001612420911,""Python"":10.462797316948695,""Ruby"":0.6247573034116973,""Scala"":4.031301001803773,""Shell"":28.286432860140376,""TypeScript"":2.5111369133253105}"
jesec,"Burlingame, California","{""C"":7.971875584408722,""C#"":5.699062148916114,""C++"":17.605600092921016,""Dockerfile"":1.2786357385388718,""Java"":1.1657077958189144,""JavaScript"":15.240922569703635,""Makefile"":6.482389102004456,""Python"":0.7577100672822943,""Ruby"":1.0767458850853655,""Rust"":2.922595973803135,""Shell"":8.13375672696071,""Starlark"":0.8183268726648778,""Swift"":3.750664833047357,""TypeScript"":25.27660397693154,""Verilog"":0.929916900755543,""Vue"":0.889485731157476}"
mbuttner,"Burlingame, California","{""HTML"":13.009043017046745,""Jupyter Notebook"":39.73671321570642,""Python"":43.57491846949625,""R"":3.6793252977505944}"
todd-cook,Burlingame,"{""HTML"":1.5578437748153653,""Java"":3.4587107918784485,""Jupyter Notebook"":13.241672085930603,""Python"":57.21315219772317,""Scala"":20.745286267957944,""Shell"":3.7833348816944583}"
kihyuks,"Burlingame, CA","{""C++"":2.0091038563855363,""HTML"":15.068278922891523,""Jupyter Notebook"":9.79438129987949,""Lua"":3.0136557845783045,""MATLAB"":9.721874929438004,""Python"":60.39270520682714}"
oyiptong,"Burlingame, CA","{""C++"":2.3300385000076704,""CSS"":0.7081710116919866,""Clojure"":0.6784653951532259,""CoffeeScript"":0.3844563525012657,""Go"":12.252768054835657,""HTML"":1.4993797747549364,""Java"":0.6517908949551975,""JavaScript"":27.237871949426985,""Objective-C"":0.3029050050009972,""Python"":34.6471398921668,""Ruby"":0.5164530335267002,""Rust"":4.667550642301832,""Shell"":5.459926350648227,""TypeScript"":6.663910110021938,""Vim Script"":1.9991730330065818}"
opie4624,"Burlingame, CA","{""C#"":1.507193017538354,""C++"":12.057544140306833,""CSS"":1.339727126700759,""Elixir"":45.1876219045123,""Emacs Lisp"":5.654572424419755,""Erlang"":0.7779060735681826,""Go"":3.014386035076708,""HTML"":1.4185346047419802,""JavaScript"":2.009590690051138,""Makefile"":1.8550067908164356,""Python"":9.206284244912455,""Ruby"":5.190355175115846,""Shell"":3.9486694260653947,""Svelte"":4.019181380102276,""TypeScript"":2.813426966071594}"
mmorearty,"Burlingame, CA","{""C"":3.3722153622445794,""C++"":6.617911822009565,""CSS"":5.559045930488034,""D"":2.3162691377033475,""JavaScript"":2.5268390593127426,""Python"":37.13751517451034,""Ruby"":1.853015310162678,""Shell"":9.26507655081339,""Starlark"":6.948807413110042,""TypeScript"":13.897614826220083,""Vim Script"":10.505689413425197}"
vongdarakia,"Burlingame, CA","{""C"":4.628360059767131,""C#"":0.9883583680943194,""CSS"":1.7131545046968202,""HTML"":9.422349775832512,""JavaScript"":46.55775098486919,""PHP"":2.4697650754210447,""Swift"":2.0986142682536046,""TypeScript"":32.12164696306537}"
robertshaw87,"Burlingame, CA","{""CSS"":0.9094150817450954,""HTML"":19.194103880529866,""JavaScript"":79.89648103772502}"
aliang,"Burlingame, CA","{""C"":0.9348976891428863,""CoffeeScript"":3.3389203183674505,""JavaScript"":21.99370741811953,""Python"":27.10087018558457,""Ruby"":35.91923503402333,""Shell"":10.712369354762238}"
fredfung007,"Burlingame, CA","{""Groovy"":5.5189879466258915,""Java"":8.409886394858502,""JavaScript"":4.139240959969419,""Python"":75.61013486877471,""Scala"":3.3113927679755353,""TeX"":3.010357061795941}"
WenlinMao,"Burlingame, CA","{""ASP"":1.4437969815865932,""C"":23.19757777280142,""C#"":1.6136554500085454,""C++"":18.28809510009685,""Java"":4.453269910737869,""JavaScript"":15.240079250080708,""Jupyter Notebook"":1.3716071325072636,""Makefile"":2.110164819241944,""Python"":32.28175358293882}"
hklai,Burlingame,"{""C++"":8.837144059475383,""Go"":56.95048393884136,""HTML"":11.488287277318,""Shell"":22.72408472436527}"
tdimiduk,Burlingame CA,"{""C++"":2.2399703962027973,""Emacs Lisp"":6.2247598378688265,""Haskell"":28.71349402226988,""Jupyter Notebook"":1.1199851981013986,""Nix"":9.968950374404962,""Python"":46.45290995153127,""Rust"":5.279930219620879}"
jeremysf,"Burlingame, CA","{""C"":18.129435029049002,""C#"":2.427639882420611,""C++"":5.341178656509824,""Eagle"":5.627710636520507,""Go"":6.253011818356119,""JavaScript"":8.827781390620402,""Objective-C"":7.047390285766427,""Shell"":19.862508128895907,""TypeScript"":26.483344171861205}"
zhouzilong2020,Burlingame,"{""C"":29.505466987081245,""C#"":3.4415732131931267,""C++"":17.498465616204587,""Dockerfile"":1.2707574311597236,""Go"":9.657362272241631,""HTML"":4.398698811577995,""Java"":3.866555566854293,""JavaScript"":3.4312260837083426,""Jupyter Notebook"":1.9611002728736633,""MATLAB"":0.3927795696311873,""MDX"":5.400719082428826,""Python"":3.4206502602935314,""Rust"":10.801438164857652,""TypeScript"":1.0801438164857653,""Vue"":3.873062851408471}"
IcarusMJ12,"Burlingame, CA","{""AutoHotkey"":1.7683471566810414,""C#"":6.157637420585768,""C++"":1.164161878148352,""CoffeeScript"":0.560695439923257,""HTML"":7.151981833687766,""JavaScript"":12.14857707886444,""Jsonnet"":1.5325675357902357,""LiveScript"":1.4893289532757776,""Makefile"":0.6213111631582037,""Pure Data"":1.5628155792597798,""Python"":40.938353504034055,""Stylus"":11.494256518426768,""TeX"":3.8314188394755893,""Vim Script"":9.578547098688972}"
karrywong,"Burlingame, California","{""C++"":7.713498622589533,""Fortran"":12.85583103764922,""JavaScript"":19.283746556473833,""MATLAB"":11.93755739210285,""Python"":48.209366391184574}"
rawatson,"Burlingame, CA","{""C"":5.5096418732782375,""C++"":19.283746556473833,""JavaScript"":51.42332415059688,""Python"":7.713498622589533,""Ruby"":9.641873278236917,""Vim Script"":6.42791551882461}"
marcacyr,"Burlingame, CA","{""CSS"":1.6997913346469056,""HTML"":23.080998984747925,""JavaScript"":53.08078907690774,""Objective-C"":0.7664188679482068,""Ruby"":9.585408539273036,""Swift"":0.6735196112272122,""TypeScript"":11.113073585249001}"
davidkobilnyk,"Burlingame, CA","{""HTML"":11.957807217689433,""Jupyter Notebook"":47.18734694365138,""Python"":33.11392767975535,""Swift"":7.740918158903848}"
andrewmalta13,"New Haven, CT / Burlingame, CA","{""C"":1.5795187184041586,""C++"":3.846070552617827,""HTML"":12.228532013451552,""Java"":1.6145897247197938,""JavaScript"":21.693169357233835,""Python"":59.03811963357284}"
scott-lydon,Burlingame,"{""C++"":0.9070566853355688,""CSS"":0.40313630459358624,""JavaScript"":1.9830389072113652,""Objective-C"":1.542356376228888,""Rust"":32.654040672080484,""Swift"":62.51037105455014}"
bmasc,"Burlingame, CA","{""HTML"":43.79562043795621,""Ruby"":56.20437956204379}"
zhw12,"Burlingame, CA","{""C++"":4.599211563731933,""HTML"":18.39684625492773,""Python"":77.00394218134036}"
dimaka77,"Burlingame, CA","{""HTML"":5.4864285300290545,""JavaScript"":93.20727896282118,""Python"":1.3062925071497749}"
hungtrv,"Burlingame, CA","{""ActionScript"":0.7290774842503233,""C#"":1.5963943565400127,""C++"":1.2207721550011863,""Common Lisp"":0.546134911447899,""Java"":1.482366188215726,""JavaScript"":8.027535747592795,""Jupyter Notebook"":4.76902657521928,""Objective-C"":1.3923977189596608,""Objective-C++"":0.5321314521800042,""PHP"":3.8839395895969013,""Python"":73.05257277918616,""Ruby"":0.3007699512321763,""Shell"":0.39156842707585215,""TeX"":2.0753126635020167}"
schrodobaggins,"Burlingame, CA","{""C"":1.9594387607246622,""CMake"":1.3716071325072636,""CSS"":2.110164819241944,""HTML"":16.739294701667593,""Java"":28.73843515729505,""JavaScript"":34.78003800286275,""Ruby"":1.8288095100096848,""Swift"":1.6136554500085454,""TypeScript"":10.858556465682504}"
miamiasheep,Burlingame,"{""Assembly"":0.9712957836730792,""C"":7.1743438566761535,""C++"":10.264673212428283,""HTML"":9.7804089328192,""Java"":0.7588248309945931,""JavaScript"":0.8094131530608992,""Jupyter Notebook"":12.14119729591349,""MATLAB"":0.8672283782795349,""Python"":46.863799878327654,""R"":1.9396075557219703,""TeX"":6.659262759273761,""Verilog"":1.7699443628313782}"
franzparks,"Burlingame, CA","{""Dockerfile"":3.706320364026817,""HTML"":3.655779631790088,""Java"":23.993989443817533,""JavaScript"":54.49629855199775,""Python"":5.067127116502106,""TypeScript"":9.0804848918657}"
chaolam,"Burlingame, CA, USA","{""JavaScript"":72.72727272727273,""Ruby"":27.272727272727277}"
bikashrai,"Burlingame, CA","{""JavaScript"":10.948905109489052,""PHP"":89.05109489051095}"
faraayan,"Burlingame, CA","{""CSS"":3.4141715214740556,""HTML"":31.012057986722663,""Java"":39.019103102560635,""Swift"":26.55466738924265}"
cyntqliu,"Burlingame, CA","{""Jupyter Notebook"":36.79369250985546,""Python"":54.00788436268068,""TypeScript"":9.198423127463865}"
jupiturliu,Burlingame CA,"{""C++"":36.625750064221116,""Go"":2.3657266629855096,""Jupyter Notebook"":16.402371530032863,""Python"":42.409405555702534,""Scala"":2.1967461870579728}"
cschandragiri,Burlingame,"{""CSS"":11.037975893251783,""Java"":40.42001648528868,""JavaScript"":12.417722879908256,""Python"":3.010357061795941,""Shell"":33.11392767975535}"
AbhijeetKrishnan,"Burlingame, CA","{""C++"":4.248325143839368,""HTML"":0.7455507747435852,""Java"":2.4762936446840507,""JavaScript"":1.2849956210252371,""Jupyter Notebook"":18.12196712700601,""Prolog"":2.363696361011238,""Python"":50.66909270294823,""Ruby"":3.85201233617519,""Rust"":2.4075077101094937,""Svelte"":3.301724859578734,""TeX"":1.540804934470076,""TypeScript"":1.2840041120583967,""Zig"":7.70402467235038}"
wyattjsmith1,"Burlingame, CA","{""Go"":9.859806390897981,""Java"":11.16677248529586,""Kotlin"":19.532874024392594,""Lua"":9.155534505833842,""Python"":5.91588383453879,""Rust"":44.36912875904092}"
timward60,"Burlingame, CA","{""C#"":6.855389159056173,""Groovy"":0.764283250840722,""HTML"":1.6041730168183757,""Java"":40.78630935186288,""JavaScript"":13.10199858584095,""Kotlin"":4.891412805380621,""Python"":2.7871298036356817,""Ruby"":10.874695954266283,""Scala"":1.019044334454296,""Shell"":8.152354675634369,""Swift"":1.6304709351268736,""TypeScript"":7.5327381270827765}"
kevinwurn,"Burlingame, CA USA","{""HTML"":66.66666666666666,""Python"":33.33333333333333}"
msedwar,"Burlingame, CA","{""C++"":10.25148220627054,""CMake"":6.150889323762324,""Java"":2.7958587835283293,""JavaScript"":14.644974580386485,""OCaml"":15.37722330940581,""Python"":47.704127134765336,""Shell"":3.075444661881162}"
chenr-maxim,"Burlingame, California","{""HTML"":1.2172200622151275,""JavaScript"":56.040807730253675,""Objective-C"":1.409412703617516,""TypeScript"":41.33255950391367}"
rmelick,"Burlingame, California","{""C"":11.754906331570306,""C#"":1.0221657679626353,""C++"":3.3585446661629446,""Groovy"":2.059907395246606,""HTML"":1.1754906331570307,""Java"":24.077225118552597,""JavaScript"":24.815913366648424,""Jinja"":3.9183021105234346,""Python"":22.575448313708097,""Shell"":2.6298948894523058,""TypeScript"":2.612201407015623}"
jcom619,"Burlingame, Ca","{""C#"":0.866818587138211,""CSS"":14.932832923728368,""Dockerfile"":0.14562552263921946,""EJS"":0.6809036503492917,""HTML"":30.72132558304802,""JavaScript"":44.782915469536725,""PHP"":1.1376993956189023,""Python"":3.310154783054879,""Ruby"":0.15296798596556666,""SCSS"":0.4439802519488399,""Shell"":0.5532093673080902,""TSQL"":0.18961656593648368,""TypeScript"":1.7384934924084205,""Vim Script"":0.34345642131891385}"
AstraDevelop,"Burlingame, California","{""CSS"":27.81404423936272,""HTML"":31.445218251769425,""Java"":13.626261242433419,""Kotlin"":3.4939131390854916,""Python"":23.620563127348944}"
loribard,"Burlingame, California","{""CSS"":0.6796234301147495,""HTML"":13.658983460421242,""Jupyter Notebook"":13.082751029708925,""Python"":69.37470305207128,""Ruby"":3.2039390276838184}"
cfsmp3,San Francisco,"{""C"":11.525635898489378,""C++"":15.076438810519216,""CSS"":1.0429737393688985,""Elixir"":2.2755790677139602,""Go"":2.085947478737797,""HTML"":3.575909963550509,""Java"":0.8343789914951186,""JavaScript"":7.300816175582288,""Nix"":1.251568487242678,""Python"":9.403133560718883,""Rust"":14.740695516413766,""Shell"":5.855552565313958,""TypeScript"":25.03136974485356}"
carlosmuvi,"San Francisco, California","{""C"":2.9876706952162784,""CSS"":0.7167391819331981,""Dart"":4.106318229825614,""Dockerfile"":1.9710327503162945,""HTML"":4.054695943507807,""Java"":9.430370330070637,""JavaScript"":2.717636064830043,""Jupyter Notebook"":7.884131001265178,""Kotlin"":25.253084708588847,""Python"":23.652393003795535,""Ruby"":0.9097074232229054,""Shell"":15.553240247950399,""TeX"":0.7629804194772754}"
gnusosa,San Francisco,"{""C"":5.9063696541182775,""C++"":2.61058394615461,""CSS"":1.3227879501414805,""Emacs Lisp"":8.31116463104469,""Go"":6.3834599011733815,""Haskell"":23.568519919347725,""Java"":0.9290483930759562,""JavaScript"":23.464530387081123,""MoonScript"":5.342028260186748,""Perl"":1.9819133111501808,""Python"":8.805359388167684,""Ruby"":5.224200289999816,""Shell"":1.1871173911526105,""Vala"":0.6892939690563545,""XSLT"":4.273622608149399}"
carlosprivitera,"San Rafael, Mendoza, Argentina","{""Java"":100}"
